filename,width,height,class,xmin,ymin,xmax,ymax
540.jpg,320,240,0,40,90,260,203
540.jpg,320,240,1,138,162,163,188
504.jpg,320,240,0,45,96,272,209
504.jpg,320,240,1,156,167,182,194
1155.jpg,320,240,0,57,102,268,198
1155.jpg,320,240,1,147,159,171,185
1393.jpg,320,240,0,44,101,273,207
1393.jpg,320,240,1,144,167,169,194
2433.jpg,320,240,0,72,99,301,180
2433.jpg,320,240,1,175,143,201,172
2555.jpg,320,240,0,21,43,294,139
2555.jpg,320,240,1,139,95,171,126
1020.jpg,320,240,0,40,97,279,220
1020.jpg,320,240,1,145,176,175,206
2232.jpg,320,240,0,13,102,276,192
2232.jpg,320,240,1,118,150,147,182
2123.jpg,320,240,0,0,105,277,212
2123.jpg,320,240,1,91,166,128,204
1548.jpg,320,240,0,73,102,207,196
1548.jpg,320,240,1,147,159,171,182
2241.jpg,320,240,0,5,101,261,192
2241.jpg,320,240,1,106,149,136,182
1929.jpg,320,240,0,85,102,209,195
1929.jpg,320,240,1,163,158,188,181
302.jpg,320,240,0,106,101,274,183
302.jpg,320,240,1,178,147,197,168
2629.jpg,320,240,0,0,58,293,167
2629.jpg,320,240,1,105,118,143,157
2152.jpg,320,240,0,0,105,215,214
2152.jpg,320,240,1,39,166,74,205
2194.jpg,320,240,0,18,102,293,196
2194.jpg,320,240,1,136,154,167,187
590.jpg,320,240,0,40,80,223,178
590.jpg,320,240,1,110,130,130,154
2534.jpg,320,240,0,33,50,296,139
2534.jpg,320,240,1,148,99,179,130
1382.jpg,320,240,0,42,100,272,207
1382.jpg,320,240,1,145,167,170,194
1478.jpg,320,240,0,40,102,252,203
1478.jpg,320,240,1,124,164,148,190
1059.jpg,320,240,0,47,92,279,222
1059.jpg,320,240,1,169,173,198,203
1700.jpg,320,240,0,104,102,239,190
1700.jpg,320,240,1,172,154,196,176
1583.jpg,320,240,0,51,103,206,198
1583.jpg,320,240,1,121,160,145,184
231.jpg,320,240,0,96,98,264,177
231.jpg,320,240,1,172,145,191,167
437.jpg,320,240,0,40,92,279,218
437.jpg,320,240,1,139,170,166,198
39.jpg,320,240,0,62,90,255,180
39.jpg,320,240,1,143,142,165,165
1083.jpg,320,240,0,73,94,279,226
1083.jpg,320,240,1,199,169,225,199
194.jpg,320,240,0,62,98,222,185
194.jpg,320,240,1,138,141,156,166
867.jpg,320,240,0,40,100,279,239
867.jpg,320,240,1,137,190,172,228
2117.jpg,320,240,0,0,104,293,212
2117.jpg,320,240,1,110,166,146,204
101.jpg,320,240,0,40,89,225,205
101.jpg,320,240,1,130,149,150,172
444.jpg,320,240,0,42,86,280,222
444.jpg,320,240,1,141,170,169,198
2291.jpg,320,240,0,0,98,203,195
2291.jpg,320,240,1,55,148,82,180
1886.jpg,320,240,0,60,97,178,186
1886.jpg,320,240,1,125,150,147,172
2499.jpg,320,240,0,37,102,267,179
2499.jpg,320,240,1,136,143,162,172
995.jpg,320,240,0,85,98,239,169
995.jpg,320,240,1,152,140,170,159
304.jpg,320,240,0,103,103,273,184
304.jpg,320,240,1,175,149,194,169
968.jpg,320,240,0,40,101,275,220
968.jpg,320,240,1,124,175,151,204
856.jpg,320,240,0,40,102,279,239
856.jpg,320,240,1,129,198,165,232
818.jpg,320,240,0,84,101,247,174
818.jpg,320,240,1,157,145,175,164
83.jpg,320,240,0,40,105,280,225
83.jpg,320,240,1,143,180,173,209
253.jpg,320,240,0,92,96,261,183
253.jpg,320,240,1,163,144,182,169
1411.jpg,320,240,0,62,101,279,206
1411.jpg,320,240,1,158,165,184,192
185.jpg,320,240,0,73,100,235,181
185.jpg,320,240,1,150,141,169,167
1865.jpg,320,240,0,59,103,179,187
1865.jpg,320,240,1,125,152,148,174
924.jpg,320,240,0,63,101,280,218
924.jpg,320,240,1,171,174,200,203
686.jpg,320,240,0,55,101,280,220
686.jpg,320,240,1,150,172,176,200
2045.jpg,320,240,0,38,103,319,213
2045.jpg,320,240,1,173,166,210,204
1457.jpg,320,240,0,40,101,256,210
1457.jpg,320,240,1,122,163,146,190
2462.jpg,320,240,0,44,100,278,179
2462.jpg,320,240,1,144,144,171,171
1500.jpg,320,240,0,67,101,262,189
1500.jpg,320,240,1,153,154,174,177
2108.jpg,320,240,0,0,104,304,212
2108.jpg,320,240,1,121,166,157,204
694.jpg,320,240,0,55,108,280,221
694.jpg,320,240,1,154,178,180,205
1171.jpg,320,240,0,61,101,268,196
1171.jpg,320,240,1,149,158,173,182
892.jpg,320,240,0,51,99,279,225
892.jpg,320,240,1,183,174,210,203
1310.jpg,320,240,0,45,102,274,218
1310.jpg,320,240,1,161,168,186,197
60.jpg,320,240,0,43,101,268,204
60.jpg,320,240,1,138,162,162,189
1617.jpg,320,240,0,40,104,176,210
1617.jpg,320,240,1,118,170,145,195
1912.jpg,320,240,0,62,102,185,196
1912.jpg,320,240,1,139,159,164,183
754.jpg,320,240,0,74,116,280,208
754.jpg,320,240,1,165,172,188,196
440.jpg,320,240,0,41,88,280,221
440.jpg,320,240,1,141,170,168,198
898.jpg,320,240,0,59,103,279,221
898.jpg,320,240,1,189,174,210,202
917.jpg,320,240,0,80,101,253,178
917.jpg,320,240,1,157,148,176,167
585.jpg,320,240,0,71,97,280,218
585.jpg,320,240,1,160,166,186,192
2654.jpg,320,240,0,0,69,254,171
2654.jpg,320,240,1,78,126,113,163
1741.jpg,320,240,0,40,104,117,194
1741.jpg,320,240,1,69,158,93,181
82.jpg,320,240,0,40,106,280,225
82.jpg,320,240,1,143,180,172,209
1994.jpg,320,240,0,6,103,309,207
1994.jpg,320,240,1,133,163,168,201
949.jpg,320,240,0,40,100,278,220
949.jpg,320,240,1,128,174,155,204
988.jpg,320,240,0,40,102,274,221
988.jpg,320,240,1,123,174,151,204
1402.jpg,320,240,0,51,99,279,206
1402.jpg,320,240,1,150,165,176,192
2245.jpg,320,240,0,3,101,263,194
2245.jpg,320,240,1,102,149,131,182
430.jpg,320,240,0,40,99,276,215
430.jpg,320,240,1,138,171,164,198
1264.jpg,320,240,0,40,98,279,214
1264.jpg,320,240,1,155,172,182,199
863.jpg,320,240,0,40,101,279,239
863.jpg,320,240,1,134,194,170,229
2571.jpg,320,240,0,10,44,295,146
2571.jpg,320,240,1,134,98,167,133
1561.jpg,320,240,0,67,103,205,196
1561.jpg,320,240,1,137,159,162,182
259.jpg,320,240,0,90,90,257,186
259.jpg,320,240,1,158,140,176,165
1010.jpg,320,240,0,40,100,279,220
1010.jpg,320,240,1,131,176,160,205
1504.jpg,320,240,0,69,101,257,186
1504.jpg,320,240,1,152,152,173,175
2062.jpg,320,240,0,75,103,319,213
2062.jpg,320,240,1,212,166,248,205
443.jpg,320,240,0,42,86,280,222
443.jpg,320,240,1,142,170,169,198
2216.jpg,320,240,0,38,103,298,192
2216.jpg,320,240,1,148,150,178,183
1735.jpg,320,240,0,40,104,109,194
1735.jpg,320,240,1,60,158,84,181
2395.jpg,320,240,0,26,101,269,190
2395.jpg,320,240,1,138,147,166,178
1753.jpg,320,240,0,46,104,177,192
1753.jpg,320,240,1,119,156,144,180
1335.jpg,320,240,0,54,98,279,216
1335.jpg,320,240,1,171,166,196,194
932.jpg,320,240,0,50,101,279,218
932.jpg,320,240,1,149,174,178,202
394.jpg,320,240,0,40,103,274,214
394.jpg,320,240,1,137,171,163,198
307.jpg,320,240,0,100,106,271,184
307.jpg,320,240,1,173,150,192,171
2348.jpg,320,240,0,31,101,270,182
2348.jpg,320,240,1,135,146,163,173
294.jpg,320,240,0,103,101,269,184
294.jpg,320,240,1,172,145,190,167
757.jpg,320,240,0,71,110,278,202
757.jpg,320,240,1,161,166,184,191
1089.jpg,320,240,0,81,94,279,223
1089.jpg,320,240,1,206,167,232,196
2569.jpg,320,240,0,10,43,294,145
2569.jpg,320,240,1,134,98,167,132
1106.jpg,320,240,0,81,96,233,170
1106.jpg,320,240,1,147,139,164,158
512.jpg,320,240,0,54,83,244,174
512.jpg,320,240,1,132,134,152,157
1070.jpg,320,240,0,46,90,279,226
1070.jpg,320,240,1,178,171,206,202
1718.jpg,320,240,0,40,104,166,192
1718.jpg,320,240,1,99,155,123,178
926.jpg,320,240,0,60,101,280,218
926.jpg,320,240,1,166,174,195,203
461.jpg,320,240,0,42,86,279,215
461.jpg,320,240,1,143,169,170,197
417.jpg,320,240,0,40,101,276,214
417.jpg,320,240,1,137,171,163,198
2237.jpg,320,240,0,38,101,269,179
2237.jpg,320,240,1,138,145,165,171
2455.jpg,320,240,0,51,101,281,179
2455.jpg,320,240,1,151,143,178,172
1462.jpg,320,240,0,40,100,250,212
1462.jpg,320,240,1,115,162,140,189
579.jpg,320,240,0,41,81,227,177
579.jpg,320,240,1,113,130,133,154
1905.jpg,320,240,0,60,103,178,186
1905.jpg,320,240,1,124,150,147,173
1724.jpg,320,240,0,40,104,145,192
1724.jpg,320,240,1,85,156,111,178
2439.jpg,320,240,0,73,101,301,179
2439.jpg,320,240,1,175,143,201,171
659.jpg,320,240,0,58,94,277,226
659.jpg,320,240,1,136,162,160,190
442.jpg,320,240,0,42,86,280,222
442.jpg,320,240,1,142,170,169,198
1053.jpg,320,240,0,47,94,279,220
1053.jpg,320,240,1,166,174,195,204
598.jpg,320,240,0,98,100,280,210
598.jpg,320,240,1,183,162,207,189
472.jpg,320,240,0,40,94,264,210
472.jpg,320,240,1,133,169,160,196
586.jpg,320,240,0,75,97,280,218
586.jpg,320,240,1,163,166,187,192
68.jpg,320,240,0,44,91,231,210
68.jpg,320,240,1,135,154,155,177
2367.jpg,320,240,0,89,103,319,195
2367.jpg,320,240,1,212,150,241,185
541.jpg,320,240,0,40,91,261,203
541.jpg,320,240,1,138,162,163,188
2213.jpg,320,240,0,33,102,295,192
2213.jpg,320,240,1,146,151,176,184
2073.jpg,320,240,0,73,103,319,213
2073.jpg,320,240,1,208,166,243,204
2048.jpg,320,240,0,39,101,269,178
2048.jpg,320,240,1,138,145,165,171
2177.jpg,320,240,0,2,103,295,204
2177.jpg,320,240,1,126,164,160,198
287.jpg,320,240,0,111,90,276,187
287.jpg,320,240,1,177,139,195,160
2436.jpg,320,240,0,73,99,302,179
2436.jpg,320,240,1,176,143,202,171
1241.jpg,320,240,0,40,99,277,214
1241.jpg,320,240,1,142,171,170,200
413.jpg,320,240,0,40,101,276,214
413.jpg,320,240,1,137,171,163,198
1436.jpg,320,240,0,69,101,279,210
1436.jpg,320,240,1,158,164,183,191
2617.jpg,320,240,0,16,59,319,166
2617.jpg,320,240,1,153,118,191,157
1713.jpg,320,240,0,51,102,189,191
1713.jpg,320,240,1,119,154,144,176
826.jpg,320,240,0,40,92,275,216
826.jpg,320,240,1,125,169,155,200
260.jpg,320,240,0,95,88,262,185
260.jpg,320,240,1,163,139,182,163
377.jpg,320,240,0,40,101,276,215
377.jpg,320,240,1,137,171,163,198
2368.jpg,320,240,0,89,103,319,195
2368.jpg,320,240,1,212,149,241,185
187.jpg,320,240,0,69,101,232,181
187.jpg,320,240,1,145,142,164,166
1439.jpg,320,240,0,67,96,248,184
1439.jpg,320,240,1,145,150,166,171
2618.jpg,320,240,0,12,59,319,166
2618.jpg,320,240,1,149,118,186,157
2376.jpg,320,240,0,88,103,319,195
2376.jpg,320,240,1,211,150,240,186
2076.jpg,320,240,0,60,103,319,213
2076.jpg,320,240,1,194,165,230,203
1835.jpg,320,240,0,51,104,180,198
1835.jpg,320,240,1,123,160,149,184
1203.jpg,320,240,0,40,102,279,216
1203.jpg,320,240,1,146,173,175,202
2160.jpg,320,240,0,0,105,224,213
2160.jpg,320,240,1,49,166,85,204
1453.jpg,320,240,0,47,101,265,210
1453.jpg,320,240,1,131,163,154,190
527.jpg,320,240,0,41,98,262,208
527.jpg,320,240,1,150,163,174,189
1822.jpg,320,240,0,45,104,180,201
1822.jpg,320,240,1,123,162,149,187
2067.jpg,320,240,0,82,103,319,213
2067.jpg,320,240,1,217,165,253,204
994.jpg,320,240,0,40,102,278,220
994.jpg,320,240,1,126,175,154,205
933.jpg,320,240,0,48,102,279,219
933.jpg,320,240,1,146,173,174,203
747.jpg,320,240,0,65,107,280,212
747.jpg,320,240,1,164,174,189,198
1727.jpg,320,240,0,40,104,130,192
1727.jpg,320,240,1,77,157,100,180
746.jpg,320,240,0,64,106,280,211
746.jpg,320,240,1,164,172,188,197
1043.jpg,320,240,0,45,94,279,220
1043.jpg,320,240,1,160,175,190,204
2154.jpg,320,240,0,0,105,208,214
2154.jpg,320,240,1,33,166,67,205
2217.jpg,320,240,0,38,103,298,192
2217.jpg,320,240,1,147,150,177,183
1923.jpg,320,240,0,83,102,205,195
1923.jpg,320,240,1,160,158,184,182
2239.jpg,320,240,0,8,101,264,192
2239.jpg,320,240,1,109,150,139,182
1152.jpg,320,240,0,56,102,266,198
1152.jpg,320,240,1,145,159,170,185
665.jpg,320,240,0,65,103,280,227
665.jpg,320,240,1,152,172,177,200
1100.jpg,320,240,0,68,100,279,213
1100.jpg,320,240,1,183,168,208,195
201.jpg,320,240,0,39,96,218,198
201.jpg,320,240,1,119,152,140,175
2072.jpg,320,240,0,78,104,319,213
2072.jpg,320,240,1,211,165,247,204
2125.jpg,320,240,0,0,105,267,213
2125.jpg,320,240,1,86,166,123,204
1643.jpg,320,240,0,40,104,184,208
1643.jpg,320,240,1,124,170,152,194
2366.jpg,320,240,0,88,103,319,195
2366.jpg,320,240,1,211,150,240,185
420.jpg,320,240,0,40,102,276,214
420.jpg,320,240,1,137,171,163,198
122.jpg,320,240,0,67,100,254,186
122.jpg,320,240,1,147,150,168,179
13.jpg,320,240,0,39,96,219,214
13.jpg,320,240,1,124,158,144,182
2204.jpg,320,240,0,39,101,269,178
2204.jpg,320,240,1,138,145,165,171
2622.jpg,320,240,0,0,58,316,167
2622.jpg,320,240,1,132,118,168,157
2655.jpg,320,240,0,0,70,256,173
2655.jpg,320,240,1,82,127,116,164
2193.jpg,320,240,0,39,101,269,178
2193.jpg,320,240,1,138,145,165,171
143.jpg,320,240,0,72,98,240,176
143.jpg,320,240,1,143,144,162,165
204.jpg,320,240,0,59,96,220,191
204.jpg,320,240,1,137,144,156,168
2016.jpg,320,240,0,2,104,312,213
2016.jpg,320,240,1,133,165,169,204
410.jpg,320,240,0,40,101,276,214
410.jpg,320,240,1,137,171,163,198
2020.jpg,320,240,0,2,104,313,213
2020.jpg,320,240,1,133,166,170,204
1441.jpg,320,240,0,65,101,279,210
1441.jpg,320,240,1,152,164,176,190
588.jpg,320,240,0,72,97,280,218
588.jpg,320,240,1,158,164,184,192
1309.jpg,320,240,0,45,102,275,218
1309.jpg,320,240,1,161,168,187,197
2482.jpg,320,240,0,44,100,275,180
2482.jpg,320,240,1,143,143,171,171
37.jpg,320,240,0,63,89,255,178
37.jpg,320,240,1,144,139,166,166
631.jpg,320,240,0,95,95,280,235
631.jpg,320,240,1,163,159,185,186
766.jpg,320,240,0,66,98,257,183
766.jpg,320,240,1,148,148,169,174
1485.jpg,320,240,0,42,102,255,199
1485.jpg,320,240,1,131,160,155,186
218.jpg,320,240,0,72,99,237,178
218.jpg,320,240,1,150,139,167,166
2578.jpg,320,240,0,15,45,310,148
2578.jpg,320,240,1,145,99,179,136
1270.jpg,320,240,0,44,102,279,215
1270.jpg,320,240,1,160,170,186,199
396.jpg,320,240,0,40,103,274,214
396.jpg,320,240,1,137,171,163,198
141.jpg,320,240,0,75,98,245,178
141.jpg,320,240,1,148,144,167,170
210.jpg,320,240,0,64,94,226,184
210.jpg,320,240,1,142,141,160,165
356.jpg,320,240,0,42,102,280,216
356.jpg,320,240,1,142,172,169,200
1705.jpg,320,240,0,73,102,227,190
1705.jpg,320,240,1,141,150,168,176
1277.jpg,320,240,0,48,101,279,214
1277.jpg,320,240,1,167,170,190,198
1657.jpg,320,240,0,46,102,176,197
1657.jpg,320,240,1,127,159,152,184
1233.jpg,320,240,0,40,98,278,214
1233.jpg,320,240,1,143,172,170,200
1250.jpg,320,240,0,80,100,250,177
1250.jpg,320,240,1,156,146,175,166
1858.jpg,320,240,0,57,104,179,190
1858.jpg,320,240,1,126,152,148,176
915.jpg,320,240,0,67,102,280,218
915.jpg,320,240,1,179,174,209,203
375.jpg,320,240,0,40,100,276,215
375.jpg,320,240,1,137,171,163,198
1907.jpg,320,240,0,58,102,180,196
1907.jpg,320,240,1,134,159,158,183
2729.jpg,320,240,0,14,102,291,198
2729.jpg,320,240,1,133,157,166,188
1574.jpg,320,240,0,56,103,207,196
1574.jpg,320,240,1,124,160,147,182
1914.jpg,320,240,0,48,102,176,197
1914.jpg,320,240,1,127,159,152,184
930.jpg,320,240,0,55,102,279,218
930.jpg,320,240,1,155,174,185,203
2612.jpg,320,240,0,27,60,319,165
2612.jpg,320,240,1,165,118,202,157
1414.jpg,320,240,0,65,101,279,206
1414.jpg,320,240,1,160,165,186,192
611.jpg,320,240,0,99,99,280,216
611.jpg,320,240,1,176,161,199,188
1899.jpg,320,240,0,60,103,178,186
1899.jpg,320,240,1,124,151,147,174
2457.jpg,320,240,0,45,101,277,179
2457.jpg,320,240,1,146,143,172,171
657.jpg,320,240,0,54,90,271,226
657.jpg,320,240,1,131,158,153,186
2403.jpg,320,240,0,29,101,272,184
2403.jpg,320,240,1,133,146,161,176
1775.jpg,320,240,0,51,104,181,199
1775.jpg,320,240,1,125,160,150,185
2373.jpg,320,240,0,88,103,319,196
2373.jpg,320,240,1,211,150,240,186
501.jpg,320,240,0,55,84,245,175
501.jpg,320,240,1,133,135,154,158
1851.jpg,320,240,0,57,104,180,191
1851.jpg,320,240,1,125,156,149,177
1960.jpg,320,240,0,78,102,205,196
1960.jpg,320,240,1,152,158,176,182
281.jpg,320,240,0,116,90,279,185
281.jpg,320,240,1,181,138,200,158
2607.jpg,320,240,0,47,59,319,164
2607.jpg,320,240,1,186,116,223,154
1967.jpg,320,240,0,72,102,205,196
1967.jpg,320,240,1,146,158,170,182
720.jpg,320,240,0,40,78,280,186
720.jpg,320,240,1,148,144,176,173
1448.jpg,320,240,0,54,100,273,210
1448.jpg,320,240,1,138,163,162,190
1071.jpg,320,240,0,46,91,279,226
1071.jpg,320,240,1,180,170,208,202
2588.jpg,320,240,0,38,52,319,151
2588.jpg,320,240,1,169,106,205,143
176.jpg,320,240,0,82,98,246,176
176.jpg,320,240,1,158,140,176,166
629.jpg,320,240,0,95,97,280,235
629.jpg,320,240,1,165,160,187,186
1550.jpg,320,240,0,74,103,207,196
1550.jpg,320,240,1,146,159,170,182
1069.jpg,320,240,0,46,90,279,226
1069.jpg,320,240,1,176,172,204,202
2476.jpg,320,240,0,44,99,275,180
2476.jpg,320,240,1,143,143,171,172
1291.jpg,320,240,0,49,94,279,213
1291.jpg,320,240,1,161,170,188,200
431.jpg,320,240,0,40,98,276,215
431.jpg,320,240,1,138,171,164,198
1754.jpg,320,240,0,49,104,177,192
1754.jpg,320,240,1,121,157,145,179
1293.jpg,320,240,0,47,94,279,212
1293.jpg,320,240,1,160,170,187,200
330.jpg,320,240,0,75,99,245,176
330.jpg,320,240,1,150,146,169,165
870.jpg,320,240,0,40,97,279,239
870.jpg,320,240,1,139,190,173,224
1511.jpg,320,240,0,74,100,255,182
1511.jpg,320,240,1,154,148,175,170
1941.jpg,320,240,0,94,102,216,195
1941.jpg,320,240,1,170,158,194,181
349.jpg,320,240,0,40,103,274,214
349.jpg,320,240,1,136,171,163,198
626.jpg,320,240,0,101,99,280,224
626.jpg,320,240,1,173,161,194,188
1964.jpg,320,240,0,74,102,204,196
1964.jpg,320,240,1,148,159,172,182
415.jpg,320,240,0,40,101,276,214
415.jpg,320,240,1,137,171,163,198
1974.jpg,320,240,0,10,102,296,201
1974.jpg,320,240,1,131,162,165,192
2642.jpg,320,240,0,0,58,262,168
2642.jpg,320,240,1,74,119,112,158
348.jpg,320,240,0,40,103,274,214
348.jpg,320,240,1,136,172,163,198
1756.jpg,320,240,0,46,102,176,197
1756.jpg,320,240,1,127,159,152,184
1732.jpg,320,240,0,40,104,114,194
1732.jpg,320,240,1,65,158,88,180
1562.jpg,320,240,0,67,103,205,196
1562.jpg,320,240,1,137,159,161,182
596.jpg,320,240,0,90,100,280,210
596.jpg,320,240,1,176,162,200,189
1224.jpg,320,240,0,40,100,278,214
1224.jpg,320,240,1,141,172,168,201
32.jpg,320,240,0,63,95,254,182
32.jpg,320,240,1,143,146,165,170
1350.jpg,320,240,0,73,95,243,179
1350.jpg,320,240,1,146,146,164,166
2387.jpg,320,240,0,51,101,303,193
2387.jpg,320,240,1,169,149,198,187
687.jpg,320,240,0,54,102,280,219
687.jpg,320,240,1,149,173,175,200
1140.jpg,320,240,0,81,96,232,171
1140.jpg,320,240,1,147,139,163,158
1145.jpg,320,240,0,56,102,266,198
1145.jpg,320,240,1,146,159,170,185
1133.jpg,320,240,0,51,102,273,203
1133.jpg,320,240,1,146,164,170,190
768.jpg,320,240,0,63,97,253,182
768.jpg,320,240,1,144,147,166,172
511.jpg,320,240,0,47,96,271,206
511.jpg,320,240,1,158,161,182,188
1408.jpg,320,240,0,56,101,279,206
1408.jpg,320,240,1,153,166,179,192
59.jpg,320,240,0,44,101,267,203
59.jpg,320,240,1,138,162,163,188
663.jpg,320,240,0,64,100,280,227
663.jpg,320,240,1,149,170,174,197
367.jpg,320,240,0,40,102,276,216
367.jpg,320,240,1,139,172,165,199
1365.jpg,320,240,0,50,102,279,209
1365.jpg,320,240,1,161,167,186,194
806.jpg,320,240,0,79,101,253,178
806.jpg,320,240,1,157,148,176,168
2659.jpg,320,240,0,18,101,282,193
2659.jpg,320,240,1,133,151,162,184
1324.jpg,320,240,0,45,99,273,218
1324.jpg,320,240,1,161,169,186,196
1476.jpg,320,240,0,40,102,250,203
1476.jpg,320,240,1,121,164,146,190
1783.jpg,320,240,0,52,103,182,200
1783.jpg,320,240,1,126,161,151,186
414.jpg,320,240,0,40,101,276,214
414.jpg,320,240,1,137,171,163,198
2684.jpg,320,240,0,22,102,289,194
2684.jpg,320,240,1,134,152,165,185
1662.jpg,320,240,0,51,104,180,196
1662.jpg,320,240,1,120,159,145,182
1527.jpg,320,240,0,54,98,262,197
1527.jpg,320,240,1,142,159,166,184
1127.jpg,320,240,0,54,100,279,205
1127.jpg,320,240,1,152,165,177,192
764.jpg,320,240,0,69,99,263,186
764.jpg,320,240,1,153,150,174,176
900.jpg,320,240,0,59,102,279,220
900.jpg,320,240,1,188,174,209,202
922.jpg,320,240,0,65,104,280,219
922.jpg,320,240,1,175,174,204,203
1962.jpg,320,240,0,75,102,205,196
1962.jpg,320,240,1,149,158,174,182
372.jpg,320,240,0,40,102,276,215
372.jpg,320,240,1,137,172,163,198
1104.jpg,320,240,0,66,100,279,210
1104.jpg,320,240,1,179,168,206,195
432.jpg,320,240,0,40,97,276,215
432.jpg,320,240,1,138,171,164,198
1518.jpg,320,240,0,58,98,253,190
1518.jpg,320,240,1,142,154,163,176
536.jpg,320,240,0,40,91,258,202
536.jpg,320,240,1,139,161,163,186
1158.jpg,320,240,0,59,101,269,197
1158.jpg,320,240,1,149,159,173,184
1103.jpg,320,240,0,66,100,279,210
1103.jpg,320,240,1,180,168,206,195
1054.jpg,320,240,0,46,94,279,221
1054.jpg,320,240,1,165,174,195,204
128.jpg,320,240,0,71,99,253,184
128.jpg,320,240,1,148,149,169,174
2032.jpg,320,240,0,15,104,319,213
2032.jpg,320,240,1,152,166,188,204
874.jpg,320,240,0,40,98,279,238
874.jpg,320,240,1,147,184,179,218
1481.jpg,320,240,0,40,102,254,201
1481.jpg,320,240,1,128,162,152,188
1499.jpg,320,240,0,66,100,264,190
1499.jpg,320,240,1,153,154,175,178
519.jpg,320,240,0,40,98,259,210
519.jpg,320,240,1,148,162,172,189
1317.jpg,320,240,0,76,94,243,177
1317.jpg,320,240,1,148,144,166,165
642.jpg,320,240,0,81,93,280,236
642.jpg,320,240,1,147,157,167,185
533.jpg,320,240,0,40,92,257,202
533.jpg,320,240,1,139,161,164,186
954.jpg,320,240,0,40,100,278,220
954.jpg,320,240,1,128,174,155,204
956.jpg,320,240,0,40,99,277,220
956.jpg,320,240,1,126,175,154,204
244.jpg,320,240,0,95,96,265,182
244.jpg,320,240,1,168,146,187,167
2372.jpg,320,240,0,89,103,319,195
2372.jpg,320,240,1,211,150,240,186
1513.jpg,320,240,0,76,100,254,181
1513.jpg,320,240,1,155,148,175,170
1975.jpg,320,240,0,10,102,296,201
1975.jpg,320,240,1,131,163,165,193
1188.jpg,320,240,0,40,102,279,215
1188.jpg,320,240,1,146,173,175,202
2054.jpg,320,240,0,57,103,319,213
2054.jpg,320,240,1,194,166,230,204
1554.jpg,320,240,0,74,103,209,196
1554.jpg,320,240,1,146,159,170,182
823.jpg,320,240,0,40,86,277,206
823.jpg,320,240,1,129,162,158,191
1221.jpg,320,240,0,40,101,278,215
1221.jpg,320,240,1,140,172,168,201
2628.jpg,320,240,0,0,58,296,167
2628.jpg,320,240,1,111,118,147,157
1464.jpg,320,240,0,40,100,246,212
1464.jpg,320,240,1,113,162,137,189
2100.jpg,320,240,0,4,104,319,212
2100.jpg,320,240,1,136,166,173,204
1772.jpg,320,240,0,52,104,180,198
1772.jpg,320,240,1,123,160,149,183
2496.jpg,320,240,0,40,102,270,179
2496.jpg,320,240,1,138,143,165,172
55.jpg,320,240,0,45,101,264,200
55.jpg,320,240,1,138,160,162,186
389.jpg,320,240,0,40,103,274,214
389.jpg,320,240,1,137,171,163,198
1460.jpg,320,240,0,40,100,251,212
1460.jpg,320,240,1,117,162,141,190
1996.jpg,320,240,0,5,103,309,209
1996.jpg,320,240,1,133,163,168,200
1364.jpg,320,240,0,49,102,279,210
1364.jpg,320,240,1,162,167,186,194
1037.jpg,320,240,0,46,95,279,220
1037.jpg,320,240,1,157,175,187,205
1168.jpg,320,240,0,62,101,269,196
1168.jpg,320,240,1,150,158,174,182
1611.jpg,320,240,0,40,104,177,208
1611.jpg,320,240,1,119,169,146,193
2570.jpg,320,240,0,20,101,276,191
2570.jpg,320,240,1,131,150,159,182
335.jpg,320,240,0,40,96,232,184
335.jpg,320,240,1,122,148,144,172
989.jpg,320,240,0,40,102,275,220
989.jpg,320,240,1,124,174,152,204
1266.jpg,320,240,0,41,100,279,214
1266.jpg,320,240,1,156,171,182,199
1014.jpg,320,240,0,40,99,279,220
1014.jpg,320,240,1,137,176,167,205
2147.jpg,320,240,0,0,105,229,213
2147.jpg,320,240,1,52,166,87,205
388.jpg,320,240,0,40,103,274,214
388.jpg,320,240,1,137,171,163,198
345.jpg,320,240,0,40,105,273,214
345.jpg,320,240,1,135,172,162,198
2233.jpg,320,240,0,11,102,270,193
2233.jpg,320,240,1,115,150,145,182
2070.jpg,320,240,0,39,101,269,178
2070.jpg,320,240,1,137,145,165,171
1236.jpg,320,240,0,40,99,276,214
1236.jpg,320,240,1,140,171,168,200
696.jpg,320,240,0,57,108,280,220
696.jpg,320,240,1,157,178,183,205
1137.jpg,320,240,0,52,102,268,200
1137.jpg,320,240,1,145,161,169,187
698.jpg,320,240,0,59,108,280,218
698.jpg,320,240,1,159,176,186,203
2424.jpg,320,240,0,64,100,296,181
2424.jpg,320,240,1,170,143,197,172
604.jpg,320,240,0,104,101,280,211
604.jpg,320,240,1,186,161,209,188
451.jpg,320,240,0,41,85,279,218
451.jpg,320,240,1,141,169,168,198
408.jpg,320,240,0,40,102,275,214
408.jpg,320,240,1,137,171,163,198
1900.jpg,320,240,0,60,103,178,186
1900.jpg,320,240,1,125,150,147,174
2598.jpg,320,240,0,53,54,319,157
2598.jpg,320,240,1,192,110,227,148
2401.jpg,320,240,0,0,100,232,188
2401.jpg,320,240,1,104,146,131,176
1018.jpg,320,240,0,40,98,279,220
1018.jpg,320,240,1,143,176,172,206
2660.jpg,320,240,0,0,77,261,177
2660.jpg,320,240,1,93,134,126,169
